title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files,ad_id
Land Rover Discovery 3.0  SDV6  SE  Tech  5dr  Auto,8750,,190000,Automatic,Diesel,Sport utility vehicle,3.0,5.0,Draperstown,2023-02-15 19:30:08.401614,usedcarsni.com/2014-Land-Rover-Discovery-3-0-SDV6-SE-Tech-5dr-Auto-303270274?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=191&price_from=0&price_to=0&trans_type=0&user_type=0,,303270274
Peugeot 2008 1.6  BlueHDi  Active  5dr,8750,,57000,Manual,Diesel,Sport utility vehicle,1.6,5.0,Limavady,2023-02-15 19:30:09.198066,usedcarsni.com/2017-Peugeot-2008-1-6-BlueHDi-Active-5dr-311793487?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,311793487
Skoda Octavia 1.6  TDI  CR  SE  5dr,8750,,72300,Manual,Diesel,Saloon,1.6,5.0,Ballykelly limavady,2023-02-15 19:30:09.199068,usedcarsni.com/2017-Skoda-Octavia-1-6-TDI-CR-SE-5dr-312364112?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,312364112
Vauxhall Astra 1.6  CDTi  16V  Tech  Line  Nav  5dr,8750,,70000,Manual,Diesel,Hatchback,1.6,5.0,Limavady,2023-02-15 19:30:09.200066,usedcarsni.com/2017-Vauxhall-Astra-1-6-CDTi-16V-Tech-Line-Nav-5dr-313168318?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,313168318
Hyundai ix35 1.7  CRDi  SE  5dr  2WD,8750,,60010,Manual,Diesel,Sport utility vehicle,1.7,5.0,Armagh,2023-02-15 19:30:09.201566,usedcarsni.com/2015-Hyundai-ix35-1-7-CRDi-SE-5dr-2WD-313696831?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,313696831
Land Rover Defender Hard  Top  Tdi,8750,,0,Manual,Diesel,MPV,2.5,0.0,Magherafelt,2023-02-15 19:30:09.202566,usedcarsni.com/1991-Land-Rover-Defender-Hard-Top-Tdi-314076774?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,314076774
BMW 5 Series 520d  BluePerformance  EfficientDynamics  4dr,8750,,94000,Manual,Diesel,Saloon,2.0,4.0,Dunmurry,2023-02-15 19:30:09.203566,usedcarsni.com/2012-BMW-5-Series-520d-BluePerformance-EfficientDynamics-4dr-314257001?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,314257001
Skoda Octavia 1.6  TDI  CR  110  SE  5dr  DSG,8750,,76000,Semi-Automatic,Diesel,Saloon,1.6,5.0,Dunmurry,2023-02-15 19:30:09.205066,usedcarsni.com/2016-Skoda-Octavia-1-6-TDI-CR-110-SE-5dr-DSG-314373948?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,314373948
Renault Clio 0.9  TCE  90  Dynamique  S  Nav  5dr,8750,,45000,Manual,Petrol,Hatchback,0.9,5.0,Coagh,2023-02-15 19:30:09.206067,usedcarsni.com/2018-Renault-Clio-0-9-TCE-90-Dynamique-S-Nav-5dr-314659377?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,314659377
Vauxhall Adam 1.2i  Energised  3dr,8750,,0,,18735 Miles,Manual,0.0,0.0,3 door,2023-02-15 19:30:09.207068,usedcarsni.com/2016-Vauxhall-Adam-1-2i-Energised-3dr-313726936?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,313726936
Kia Sportage 2.0  CRDi  KX-2  5dr,8750,,0,,90850 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:09.208566,usedcarsni.com/2014-Kia-Sportage-2-0-CRDi-KX-2-5dr-303094138?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,303094138
Citroen C3 1.5  BlueHDi  100  Flair  5dr,8750,,0,,60237 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:09.209566,usedcarsni.com/2018-Citroen-C3-1-5-BlueHDi-100-Flair-5dr-303094955?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,303094955
Volkswagen CC 2.0  TDI  BlueMotion  Tech  GT  4dr,8750,,0,,85419 Miles,Manual,0.0,0.0,4 door,2023-02-15 19:30:09.211067,usedcarsni.com/2014-Volkswagen-CC-2-0-TDI-BlueMotion-Tech-GT-4dr-305610410?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,305610410
Mitsubishi L200 Double  Cab  DI-D  Challenger  4WD,8750,,82000,Manual,Diesel,Pickup,2.5,0.0,Dungannon,2023-02-15 19:30:09.212066,usedcarsni.com/2015-Mitsubishi-L200-Double-Cab-DI-D-Challenger-4WD-307270784?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,307270784
MINI Hatch 1.5  Cooper  3dr,8750,,66000,Manual,Petrol,Hatchback,1.5,3.0,Ballymoney,2023-02-15 19:30:09.213567,usedcarsni.com/2016-MINI-Hatch-1-5-Cooper-3dr-310257172?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,310257172
Renault Clio 0.9  TCE  90  Signature  Nav  5dr,8750,,0,,52443 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:09.214566,usedcarsni.com/2017-Renault-Clio-0-9-TCE-90-Signature-Nav-5dr-311608898?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,311608898
Seat Leon 1.6  TDI  110  SE  5dr  DSG  [Technology  Pack],8750,,113700,Semi-Automatic,Diesel,Estate,1.6,5.0,Newry,2023-02-15 19:30:09.215566,usedcarsni.com/2016-Seat-Leon-1-6-TDI-110-SE-5dr-DSG-Technology-Pack-313890893?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,313890893
Nissan Qashqai 1.5  dCi  Tekna  5dr,8750,,88000,Manual,Diesel,Sport utility vehicle,1.5,5.0,Banbridge,2023-02-15 19:30:09.217066,usedcarsni.com/2014-Nissan-Qashqai-1-5-dCi-Tekna-5dr-314246400?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,314246400
Audi A4   S  LINE  TDI,8750,,82459,,,Saloon,2.0,4.0,Trillick,2023-02-15 19:30:09.218066,usedcarsni.com/2013-Audi-A4-S-LINE-TDI-314836604?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,314836604
Skoda Octavia 1.6  TDI  110  SE  Sport  5dr,8750,,104717,Manual 5 speed,Diesel,Estate,1.6,5.0,Coleraine,2023-02-15 19:30:09.219066,usedcarsni.com/2017-Skoda-Octavia-1-6-TDI-110-SE-Sport-5dr-314249713?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,314249713
Mitsubishi ASX 1.6  2  5dr,8750,,0,,49000 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:09.220068,usedcarsni.com/2014-Mitsubishi-ASX-1-6-2-5dr-297992999?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=193&price_from=0&price_to=0&trans_type=0&user_type=0,,297992999
Abarth 500 1.4  T-Jet  135  2dr,8795,,0,,49559 Miles,Manual,0.0,0.0,3 door,2023-02-15 19:30:10.156122,usedcarsni.com/2014-Abarth-500-1-4-T-Jet-135-2dr-313189849?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,313189849
Nissan Micra 0.9  IG-T  Acenta  5dr,8795,,0,,47472 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:10.157624,usedcarsni.com/2017-Nissan-Micra-0-9-IG-T-Acenta-5dr-313710960?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,313710960
Peugeot RCZ 1.6  THP  GT  2dr,8795,,65000,Manual 6 speed,Petrol,Coupe,1.6,2.0,County antrim,2023-02-15 19:30:10.159122,usedcarsni.com/2013-Peugeot-RCZ-1-6-THP-GT-2dr-314132621?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314132621
Ford B-Max 1.6  Titanium  5dr  Powershift,8795,,0,,34787 Miles,Automatic,0.0,0.0,5 door,2023-02-15 19:30:10.160122,usedcarsni.com/2014-Ford-B-Max-1-6-Titanium-5dr-Powershift-314911171?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314911171
Audi A4 2.0  TDIe  SE  4dr,8795,,105000,Manual,Diesel,Saloon,2.0,4.0,Belfast,2023-02-15 19:30:10.161622,usedcarsni.com/2012-Audi-A4-2-0-TDIe-SE-4dr-313735251?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,313735251
Skoda Fabia 1.0  MPI  Colour  Edition  5dr,8795,,0,,69200 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:10.162622,usedcarsni.com/2017-Skoda-Fabia-1-0-MPI-Colour-Edition-5dr-315161863?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,315161863
Renault Clio 1.2  16V  Dynamique  Nav  5dr,8799,,25769,Manual,Petrol,Hatchback,1.1,5.0,Newtownards,2023-02-15 19:30:10.164123,usedcarsni.com/2017-Renault-Clio-1-2-16V-Dynamique-Nav-5dr-293997035?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,293997035
Dacia Sandero Stepway 0.9  Tce  Essential  5Dr,8799,,0,,18284 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:10.165124,usedcarsni.com/2019-Dacia-Sandero-Stepway-0-9-Tce-Essential-5Dr-311804062?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,311804062
BMW X1 Xdrive  18D  M  Sport  5Dr,8799,,0,,55565 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:10.166622,usedcarsni.com/2012-BMW-X1-Xdrive-18D-M-Sport-5Dr-313642424?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,313642424
Seat Leon 1.6  Tdi  Se  5Dr  [Technology  Pack],8799,,0,,60800 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:10.168122,usedcarsni.com/2015-Seat-Leon-1-6-Tdi-Se-5Dr-Technology-Pack-314850481?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314850481
Peugeot 108 1.0  72  Collection  5Dr,8799,,0,,39999 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:10.177122,usedcarsni.com/2019-Peugeot-108-1-0-72-Collection-5Dr-315141101?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,315141101
Toyota Hilux Invincible  D/Cab  Pick  Up  3.0  D-4D  4WD,8800,,118265,Manual,Diesel,Light 4X4 Utility,3.0,0.0,Randalstown,2023-02-15 19:30:10.178623,usedcarsni.com/2009-Toyota-Hilux-Invincible-D-Cab-Pick-Up-3-0-D-4D-4WD-314516519?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314516519
Mercedes C-Class C220  CDI  AMG  Sport  Edition  2dr  Auto  [Premium  Plus],8800,,94000,Automatic/Other,Diesel,Coupe,2.1,2.0,Ballymoney,2023-02-15 19:30:10.179624,usedcarsni.com/2014-Mercedes-C-Class-C220-CDI-AMG-Sport-Edition-2dr-Auto-Premium-Plus-314729021?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314729021
Volkswagen Tiguan 2.0  TDi  BlueMotion  Tech  R-Line  5dr  DSG,8800,,122000,Automatic/Other,Diesel,Sport utility vehicle,2.0,5.0,Ballynahinch,2023-02-15 19:30:10.181122,usedcarsni.com/2013-Volkswagen-Tiguan-2-0-TDi-BlueMotion-Tech-R-Line-5dr-DSG-314732528?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314732528
Vauxhall Astra 1.6  CDTi  16V  ecoTEC  Tech  Line  Nav  5dr,8800,,77628,Manual,Diesel,Hatchback,1.6,5.0,Trillick,2023-02-15 19:30:10.182122,usedcarsni.com/2018-Vauxhall-Astra-1-6-CDTi-16V-ecoTEC-Tech-Line-Nav-5dr-314540568?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314540568
Vauxhall Insignia 1.6  CDTi  SRi  Vx-line  Nav  5dr  [Start  Stop],8850,,102000,Manual,Diesel,Hatchback,1.6,5.0,Strabane,2023-02-15 19:30:10.183122,usedcarsni.com/2016-Vauxhall-Insignia-1-6-CDTi-SRi-Vx-line-Nav-5dr-Start-Stop-306079932?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,306079932
Audi A3 1.6  TDI  110  SE  Technik  5dr,8850,,98000,Manual,Diesel,Hatchback,1.6,5.0,Strabane,2023-02-15 19:30:10.184122,usedcarsni.com/2015-Audi-A3-1-6-TDI-110-SE-Technik-5dr-314304571?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314304571
BMW 5 Series 520d  M  Sport  4dr  Step  Auto,8850,,0,Semi-Automatic,Diesel,Saloon,2.0,4.0,Omagh,2023-02-15 19:30:10.185623,usedcarsni.com/2013-BMW-5-Series-520d-M-Sport-4dr-Step-Auto-315114970?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,315114970
BMW X3 xDrive20d  SE  5dr  Step  Auto,8850,,114594,Semi-Automatic,Diesel,Sport utility vehicle,2.0,5.0,Hillsborough,2023-02-15 19:30:10.187623,usedcarsni.com/2011-BMW-X3-xDrive20d-SE-5dr-Step-Auto-314072174?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314072174
Ford EcoSport 1.5  TDCi  95  Titanium  5dr  [17in],8850,,59812,Manual,Diesel,Hatchback,1.5,5.0,Hillsborough,2023-02-15 19:30:10.188622,usedcarsni.com/2017-Ford-EcoSport-1-5-TDCi-95-Titanium-5dr-17in-314171651?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=195&price_from=0&price_to=0&trans_type=0&user_type=0,,314171651
Vauxhall Astra 1.6  CDTi  16V  SRi  Nav  5dr,8895,,98000,Manual,Diesel,Hatchback,1.6,5.0,Cookstown,2023-02-15 19:30:10.958708,usedcarsni.com/2018-Vauxhall-Astra-1-6-CDTi-16V-SRi-Nav-5dr-310261232?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,310261232
Audi A6 2.0  TDI  Ultra  SE  4dr,8895,,98992,Manual,Diesel,Saloon,2.0,4.0,Dungiven,2023-02-15 19:30:10.960211,usedcarsni.com/2014-Audi-A6-2-0-TDI-Ultra-SE-4dr-313075649?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,313075649
Nissan Juke 1.2  DiG-T  N-Connecta  5dr,8895,,0,,47350 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:10.961712,usedcarsni.com/2016-Nissan-Juke-1-2-DiG-T-N-Connecta-5dr-313906905?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,313906905
Ford Transit Connect 1.6  TDCi  95ps  Trend  Van,8900,,85000,Manual,Diesel,Van,1.6,0.0,Strangford,2023-02-15 19:30:10.962709,usedcarsni.com/2015-Ford-Transit-Connect-1-6-TDCi-95ps-Trend-Van-314074566?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,314074566
Audi A5 2.0  TDIe  136  S  Line  5dr  [5  Seat],8900,,112000,Manual,Diesel,Hatchback,2.0,5.0,Maghera,2023-02-15 19:30:10.963710,usedcarsni.com/2014-Audi-A5-2-0-TDIe-136-S-Line-5dr-5-Seat-315039956?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,315039956
Hyundai ix35 2.0  CRDi  SE  5dr  Auto,8900,,47000,Automatic/Other,Diesel,Sport utility vehicle,2.0,5.0,Portstewart,2023-02-15 19:30:10.965208,usedcarsni.com/2015-Hyundai-ix35-2-0-CRDi-SE-5dr-Auto-315069435?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,315069435
Mazda 2 1.5  75  SE  5dr,8900,,21000,Manual,Petrol,Hatchback,1.5,5.0,Ballymena,2023-02-15 19:30:10.966208,usedcarsni.com/2017-Mazda-2-1-5-75-SE-5dr-313597640?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,313597640
Dacia Logan 0.9  TCe  Ambiance  5dr,8900,,26428,Manual,Petrol,Estate,0.9,5.0,Ballymena,2023-02-15 19:30:10.967208,usedcarsni.com/2019-Dacia-Logan-0-9-TCe-Ambiance-5dr-314979254?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,314979254
Volkswagen Caddy Maxi 1.6  TDI  5dr  DSG,8900,,100910,Semi-Automatic,Diesel,MPV,1.6,0.0,Ballymoney,2023-02-15 19:30:10.968208,usedcarsni.com/2013-Volkswagen-Caddy-Maxi-1-6-TDI-5dr-DSG-312555949?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,312555949
Peugeot 2008 1.6  BlueHDi  100  Active  5dr,8900,,39180,Manual,Diesel,Sport utility vehicle,1.6,5.0,Drumahoe,2023-02-15 19:30:10.969208,usedcarsni.com/2016-Peugeot-2008-1-6-BlueHDi-100-Active-5dr-305732851?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,305732851
Peugeot 2008 1.6  BlueHDi  100  Allure  5dr  [Non  Start  Stop],8900,,46467,Manual,Diesel,Sport utility vehicle,1.6,5.0,Drumahoe,2023-02-15 19:30:10.970208,usedcarsni.com/2016-Peugeot-2008-1-6-BlueHDi-100-Allure-5dr-Non-Start-Stop-306370058?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,306370058
Seat Leon 1.2  TSI  110  SE  5dr,8903,,68000,Manual,Petrol,Hatchback,1.2,5.0,Cookstown,2023-02-15 19:30:10.971708,usedcarsni.com/2016-Seat-Leon-1-2-TSI-110-SE-5dr-302610582?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,302610582
Honda Civic 1.6  i-DTEC  S  5dr,8907,,86500,Manual,Diesel,Hatchback,1.6,5.0,Cookstown,2023-02-15 19:30:10.972708,usedcarsni.com/2015-Honda-Civic-1-6-i-DTEC-S-5dr-300672782?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,300672782
Seat Leon 1.6  TDI  110  SE  5dr  [Technology  Pack],8914,,89500,Manual,Diesel,Hatchback,1.6,5.0,Cookstown,2023-02-15 19:30:10.973708,usedcarsni.com/2016-Seat-Leon-1-6-TDI-110-SE-5dr-Technology-Pack-302610572?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,302610572
Nissan LEAF 80kW  Acenta  24kWh  5dr  Auto,8925,,66660,Automatic,Electric,Hatchback,0.0,5.0,Newtownards,2023-02-15 19:30:10.975210,usedcarsni.com/2015-Nissan-LEAF-80kW-Acenta-24kWh-5dr-Auto-314071364?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,314071364
Peugeot 2008 1.6  BlueHDi  100  Allure  5dr,8925,,0,,49800 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:30:10.976209,usedcarsni.com/2016-Peugeot-2008-1-6-BlueHDi-100-Allure-5dr-306607017?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,306607017
Volkswagen Golf 1.2  TSI  S  5dr,8925,,52000,Manual,Petrol,Hatchback,1.2,5.0,Coleraine,2023-02-15 19:30:10.977710,usedcarsni.com/2014-Volkswagen-Golf-1-2-TSI-S-5dr-314657181?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,314657181
Vauxhall Astra 1.6  CDTi  16V  Design  5dr,8945,,55000,Manual,Diesel,Hatchback,1.6,5.0,Limavady,2023-02-15 19:30:10.978708,usedcarsni.com/2017-Vauxhall-Astra-1-6-CDTi-16V-Design-5dr-296015995?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,296015995
Volkswagen Golf 2.0  TDI  Match  5dr,8945,,92000,Manual,DIESEL,Hatchback,2.0,5.0,Limavady,2023-02-15 19:30:10.979708,usedcarsni.com/2015-Volkswagen-Golf-2-0-TDI-Match-5dr-305348026?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=197&price_from=0&price_to=0&trans_type=0&user_type=0,,305348026
