title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files,ad_id
Peugeot 2008 1.6  BlueHDi  100  Allure  5dr,10995,,66073,Manual,Diesel,Sport utility vehicle,1.6,5.0,Ballyclare,2023-02-17 22:15:34.547813,usedcarsni.com/2018-Peugeot-2008-1-6-BlueHDi-100-Allure-5dr-314117609?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,,314117609
Citroen Berlingo Multispace 1.6  HDi  90  Plus  5dr,10995,,57395,Manual,Diesel,MPV,1.6,5.0,Newtownards,2023-02-17 22:15:34.548814,usedcarsni.com/2015-Citroen-Berlingo-Multispace-1-6-HDi-90-Plus-5dr-314228823?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,,314228823
Volkswagen Beetle 2.0  TDI  150  Sport  3dr,10995,,0,,66125 Miles,Manual,0.0,0.0,2.0 l,2023-02-17 22:15:34.557814,usedcarsni.com/2015-Volkswagen-Beetle-2-0-TDI-150-Sport-3dr-314244999?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,,314244999
Volkswagen Golf 2.0  TDI  GT  5dr,10995,,73846,Manual,Diesel,Hatchback,2.0,5.0,Belfast,2023-02-17 22:15:34.559313,usedcarsni.com/2014-Volkswagen-Golf-2-0-TDI-GT-5dr-314467382?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,,314467382
Volkswagen Polo 1.4  TSI  ACT  BlueGT  3dr,10995,,46000,Manual,Petrol,Hatchback,1.4,3.0,Moira,2023-02-17 22:15:35.471887,usedcarsni.com/2015-Volkswagen-Polo-1-4-TSI-ACT-BlueGT-3dr-308520866?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,308520866
BMW 3 Series 316d  Sport  4dr,10995,,110000,Manual,Diesel,Saloon,2.0,4.0,Derry / londonderry,2023-02-17 22:15:35.473386,usedcarsni.com/2016-BMW-3-Series-316d-Sport-4dr-309451857?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,309451857
Audi A6 2.0  TDI  SE  4dr,10995,,0,,62000 Miles,Manual,0.0,0.0,4 door,2023-02-17 22:15:35.474886,usedcarsni.com/2014-Audi-A6-2-0-TDI-SE-4dr-309453775?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,309453775
Volkswagen Up 1.0    Beats  5dr,10995,,25000,Manual,Petrol,Hatchback,1.0,5.0,Belfast,2023-02-17 22:15:35.475886,usedcarsni.com/2019-Volkswagen-Up-1-0-Beats-5dr-309579521?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,309579521
Audi A4 3.0  TDI  Quattro  S  Line  4dr  S  Tronic,10995,,110000,Semi-Automatic,Diesel,Saloon,3.0,4.0,Antrim,2023-02-17 22:15:35.476886,usedcarsni.com/2014-Audi-A4-3-0-TDI-Quattro-S-Line-4dr-S-Tronic-309797895?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,309797895
Audi A5 2.0  TDI  177  Black  Edition  2dr,10995,,94685,Manual,DIESEL,Coupe,2.0,2.0,Bangor,2023-02-17 22:15:35.477886,usedcarsni.com/2013-Audi-A5-2-0-TDI-177-Black-Edition-2dr-309821991?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,309821991
Audi A3 2.0  TDI  SE  Technik  3dr  S  Tronic,10995,,71000,Automatic,Diesel,Hatchback,2.0,3.0,Moneymore,2023-02-17 22:15:35.479388,usedcarsni.com/2016-Audi-A3-2-0-TDI-SE-Technik-3dr-S-Tronic-309826251?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,309826251
Ford Focus 1.5  EcoBlue  120  Zetec  5dr,10995,,0,,113206 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:35.480386,usedcarsni.com/2018-Ford-Focus-1-5-EcoBlue-120-Zetec-5dr-310444443?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,310444443
Hyundai Tucson 1.7  CRDi  Blue  Drive  SE  Nav  5dr  2WD,10995,,111000,Manual,Diesel,Sport utility vehicle,1.7,5.0,Lisnaskea,2023-02-17 22:15:35.481889,usedcarsni.com/2018-Hyundai-Tucson-1-7-CRDi-Blue-Drive-SE-Nav-5dr-2WD-310478476?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,310478476
BMW 5 Series 520d  [190]  M  Sport  4dr  Step  Auto,10995,,143000,Automatic,Diesel,Saloon,2.0,4.0,Magherafelt,2023-02-17 22:15:35.482888,usedcarsni.com/2015-BMW-5-Series-520d-190-M-Sport-4dr-Step-Auto-310479910?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,310479910
Peugeot 2008 1.2  PureTech  Allure  5dr  [Start  Stop],10995,,0,,55481 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:35.484386,usedcarsni.com/2019-Peugeot-2008-1-2-PureTech-Allure-5dr-Start-Stop-310506639?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,310506639
BMW 3 Series 316d  Sport  4dr,10995,,0,,119000 Miles,Manual,0.0,0.0,2.0 l,2023-02-17 22:15:35.485886,usedcarsni.com/2017-BMW-3-Series-316d-Sport-4dr-311659744?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,311659744
Mazda 2 1.5  75  SE+  5dr,10995,,0,,16000 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:35.487386,usedcarsni.com/2019-Mazda-2-1-5-75-SE-5dr-311842798?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,311842798
BMW 2 Series 216d  M  Sport  5dr,10995,,0,,69000 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:35.488387,usedcarsni.com/2015-BMW-2-Series-216d-M-Sport-5dr-312026579?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,312026579
Audi A5 2.0  TDIe  136  S  Line  5dr  [5  Seat],10995,,98453,Manual,Diesel,Hatchback,2.0,5.0,Maghera,2023-02-17 22:15:35.489386,usedcarsni.com/2014-Audi-A5-2-0-TDIe-136-S-Line-5dr-5-Seat-313070131?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,313070131
Audi A3 1.6  TDI  Sport  4dr,10995,,0,,117240 Miles,Manual,0.0,0.0,1.6 l,2023-02-17 22:15:35.490886,usedcarsni.com/2017-Audi-A3-1-6-TDI-Sport-4dr-313157266?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,313157266
Renault Captur 0.9  TCE  90  Iconic  5dr,10995,,0,,24550 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:35.491887,usedcarsni.com/2019-Renault-Captur-0-9-TCE-90-Iconic-5dr-313188545?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,313188545
MINI Cooper 1.5    5dr,10995,,0,,50868 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:35.493388,usedcarsni.com/2015-MINI-Cooper-1-5-5dr-313190819?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,313190819
MINI HATCHBACK 1.5  Cooper  5dr,10995,,0,,46897 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:35.494886,usedcarsni.com/2015-MINI-HATCHBACK-1-5-Cooper-5dr-313206538?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,313206538
Hyundai Santa Fe 2.2  CRDi  Premium  5dr  [5  Seats],10995,,97000,Manual,Diesel,Sport utility vehicle,2.2,5.0,Banbridge,2023-02-17 22:15:35.495889,usedcarsni.com/2014-Hyundai-Santa-Fe-2-2-CRDi-Premium-5dr-5-Seats-313453578?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=291&price_from=0&price_to=0&trans_type=0&user_type=0,,313453578
Skoda Superb 2.0  TDI  CR  SE  L  Executive  5dr,10995,,0,,114000 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.167710,usedcarsni.com/2016-Skoda-Superb-2-0-TDI-CR-SE-L-Executive-5dr-315080079?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,315080079
Mercedes E-Class E350  BlueTEC  AMG  Sport  2dr  7G-Tronic,10995,,99000,Automatic,Diesel,Coupe,3.0,2.0,Magherafelt,2023-02-17 22:15:36.169209,usedcarsni.com/2014-Mercedes-E-Class-E350-BlueTEC-AMG-Sport-2dr-7G-Tronic-315086652?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,315086652
Volkswagen Tiguan 2.0  TDi  BlueMotion  Tech  Match  5dr,10995,,0,,71534 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.170709,usedcarsni.com/2015-Volkswagen-Tiguan-2-0-TDi-BlueMotion-Tech-Match-5dr-315138355?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,315138355
Toyota Yaris 1.0  [72]  VVT-i  Icon  5dr,10995,,0,,30223 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.171713,usedcarsni.com/2019-Toyota-Yaris-1-0-72-VVT-i-Icon-5dr-315194519?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,315194519
Nissan Qashqai 1.5  dCi  Tekna  5dr,10995,,0,,70000 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.173209,usedcarsni.com/2016-Nissan-Qashqai-1-5-dCi-Tekna-5dr-315198343?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,315198343
Mazda 2 1.5  Sport  Nav  5dr,10995,,0,,31123 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.174214,usedcarsni.com/2017-Mazda-2-1-5-Sport-Nav-5dr-315229835?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,315229835
Mercedes C-Class C220  CDI  SPORT  EDITION  Part  Exchange  Welcomed,10995,,85496,Automatic,DIESEL,Coupe,0.0,0.0,Bangor,2023-02-17 22:15:36.175210,usedcarsni.com/1970-Mercedes-C-Class-C220-CDI-SPORT-EDITION-Part-Exchange-Welcomed-315266247?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,315266247
Volkswagen Caddy 2.0  TDI  BlueMotion  Tech  102PS  Trendline  [AC]  Van,10995,,0,,98000 Miles,650kg,0.0,0.0,2.0 l,2023-02-17 22:15:36.176709,usedcarsni.com/2019-Volkswagen-Caddy-2-0-TDI-BlueMotion-Tech-102PS-Trendline-AC-Van-298557104?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,298557104
Mercedes E-Class E250  CDI  AMG  Sport  4dr  7G-Tronic,10995,,0,,100000 Miles,Semi-Automatic,0.0,0.0,4 door,2023-02-17 22:15:36.178209,usedcarsni.com/2014-Mercedes-E-Class-E250-CDI-AMG-Sport-4dr-7G-Tronic-310886491?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,310886491
Nissan Juke 1.2  DiG-T  N-Connecta  5dr,10998,,0,,29300 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.179210,usedcarsni.com/2017-Nissan-Juke-1-2-DiG-T-N-Connecta-5dr-310649539?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,310649539
Audi Q5 2.0  TDI  Quattro  S  Line  5dr  [Start  Stop],10999,,89889,Manual,Diesel,Sport utility vehicle,2.0,5.0,Ballymena,2023-02-17 22:15:36.180210,usedcarsni.com/2012-Audi-Q5-2-0-TDI-Quattro-S-Line-5dr-Start-Stop-315048795?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,315048795
BMW 4 Series 420d  M  Sport  2dr,10999,,110161,Manual,Diesel,Convertible,2.0,2.0,Templepatrick,2023-02-17 22:15:36.181211,usedcarsni.com/2014-BMW-4-Series-420d-M-Sport-2dr-314422731?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,314422731
Audi TT 2.0  TDI  Quattro  Black  Edition  2dr,10999,,63652,Manual,Diesel,Coupe,2.0,2.0,Belfast,2023-02-17 22:15:36.182709,usedcarsni.com/2012-Audi-TT-2-0-TDI-Quattro-Black-Edition-2dr-307570622?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,307570622
Ford Fiesta 1.5  TDCi  Zetec  5dr,10999,,44000,Manual,Diesel,Hatchback,1.5,5.0,Lisnaskea,2023-02-17 22:15:36.183709,usedcarsni.com/2019-Ford-Fiesta-1-5-TDCi-Zetec-5dr-308207363?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,308207363
Mercedes E-Class E220  CDI  AMG  Sport  2dr,10999,,89000,Manual,Diesel,Coupe,2.1,2.0,Magherafelt,2023-02-17 22:15:36.185211,usedcarsni.com/2014-Mercedes-E-Class-E220-CDI-AMG-Sport-2dr-308407001?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,308407001
Peugeot 2008 1.6  BlueHDi  100  Allure  5dr,10999,,0,,46000 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.186209,usedcarsni.com/2017-Peugeot-2008-1-6-BlueHDi-100-Allure-5dr-303966790?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,303966790
Seat Leon 1.6  TDI  SE  Dynamic  Technology  5dr,10999,,0,,73924 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.187712,usedcarsni.com/2017-Seat-Leon-1-6-TDI-SE-Dynamic-Technology-5dr-304229972?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,304229972
Peugeot 208 1.6  Thp  Gti  Prestige  3Dr,10999,,0,,35500 Miles,Manual,0.0,0.0,3 door,2023-02-17 22:15:36.188710,usedcarsni.com/2018-Peugeot-208-1-6-Thp-Gti-Prestige-3Dr-310200994?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,310200994
Hyundai i20 1.2  MPi  SE  5dr,10999,,0,,23160 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.190210,usedcarsni.com/2019-Hyundai-i20-1-2-MPi-SE-5dr-312531108?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,312531108
Fiat 500L 1.4  Cross  5Dr,10999,,0,,14272 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.191210,usedcarsni.com/2019-Fiat-500L-1-4-Cross-5Dr-313186908?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=293&price_from=0&price_to=0&trans_type=0&user_type=0,,313186908
Honda CR-V 2.2  I-Dtec  Ex  5Dr  Auto  [Adas],10999,,0,,61050 Miles,Automatic,0.0,0.0,5 door,2023-02-17 22:15:36.954302,usedcarsni.com/2013-Honda-CR-V-2-2-I-Dtec-Ex-5Dr-Auto-Adas-315193598?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,315193598
Audi A1 1.6  Tdi  Sport  3Dr,10999,,0,,46589 Miles,Manual,0.0,0.0,3 door,2023-02-17 22:15:36.955803,usedcarsni.com/2016-Audi-A1-1-6-Tdi-Sport-3Dr-315262167?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,315262167
Jaguar XF 2.2d  [200]  R-Sport  4dr  Auto,11000,,74000,Automatic/Other,Diesel,Saloon,2.2,4.0,Newtownards,2023-02-17 22:15:36.957303,usedcarsni.com/2015-Jaguar-XF-2-2d-200-R-Sport-4dr-Auto-313910570?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,313910570
Skoda Fabia 1.0  TSI  110  Monte  Carlo  5dr,11000,,32000,Manual,Petrol,Hatchback,1.0,5.0,Ballynahinch,2023-02-17 22:15:36.958303,usedcarsni.com/2018-Skoda-Fabia-1-0-TSI-110-Monte-Carlo-5dr-314886952?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,314886952
Seat Leon 2.0  TDI  184  FR  Technology  5dr,11000,,74000,Manual,Diesel,Hatchback,2.0,5.0,Newtownards,2023-02-17 22:15:36.959301,usedcarsni.com/2017-Seat-Leon-2-0-TDI-184-FR-Technology-5dr-315174477?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,315174477
Mitsubishi L200 Double  Cab  DI-D  Barbarian  Black  4WD  176Bhp,11000,,111995,Manual,Diesel,Pickup,2.5,0.0,Randalstown,2023-02-17 22:15:36.960303,usedcarsni.com/2015-Mitsubishi-L200-Double-Cab-DI-D-Barbarian-Black-4WD-176Bhp-311317544?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,311317544
Volkswagen CC 2.0  TDI  184  R-Line  Black  Edition  4dr  DSG,11000,,82000,Automatic/Other,Diesel,Coupe,2.0,4.0,Warrenpoint,2023-02-17 22:15:36.961803,usedcarsni.com/2016-Volkswagen-CC-2-0-TDI-184-R-Line-Black-Edition-4dr-DSG-314765812?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,314765812
Vauxhall Grandland X 1.5  Turbo  D  Tech  Line  Nav  5Dr,11099,,0,,82087 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.962803,usedcarsni.com/2019-Vauxhall-Grandland-X-1-5-Turbo-D-Tech-Line-Nav-5Dr-310506715?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,310506715
Mercedes R-Class R350L  CDI  5dr  Auto,11100,,70100,Automatic/Other,Diesel,Estate,3.0,5.0,Dungannon,2023-02-17 22:15:36.963803,usedcarsni.com/2012-Mercedes-R-Class-R350L-CDI-5dr-Auto-315087311?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,315087311
Ford Kuga 1.5  TDCi  Zetec  5dr  2WD,11100,,0,,61188 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.965303,usedcarsni.com/2017-Ford-Kuga-1-5-TDCi-Zetec-5dr-2WD-314569550?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,314569550
Renault Captur 1.5  dCi  90  Iconic  5dr,11150,,54000,Manual,Diesel,Sport utility vehicle,1.5,5.0,Magherafelt,2023-02-17 22:15:36.966302,usedcarsni.com/2019-Renault-Captur-1-5-dCi-90-Iconic-5dr-310823004?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,310823004
Volkswagen Passat 1.6  TDI  SE  Business  4dr,11150,,0,,61112 Miles,Manual,0.0,0.0,4 door,2023-02-17 22:15:36.967803,usedcarsni.com/2015-Volkswagen-Passat-1-6-TDI-SE-Business-4dr-303940862?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,303940862
Ford Ka 1.2  85  Active  5dr,11195,,0,,18440 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.968803,usedcarsni.com/2019-Ford-Ka-1-2-85-Active-5dr-314398237?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,314398237
Kia Picanto 1.25  X-Line  S  5dr,11199,,0,,37460 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.970303,usedcarsni.com/2019-Kia-Picanto-1-25-X-Line-S-5dr-310820036?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,310820036
Hyundai Tucson 1.7  CRDi  Blue  Drive  SE  Nav  5dr  2WD,11200,,107500,Manual,Diesel,Sport utility vehicle,1.7,5.0,Newry,2023-02-17 22:15:36.971303,usedcarsni.com/2017-Hyundai-Tucson-1-7-CRDi-Blue-Drive-SE-Nav-5dr-2WD-302230725?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,302230725
Peugeot 2008 1.2  PureTech  Active  5dr  [Start  Stop],11220,,0,,29403 Miles,Manual,0.0,0.0,5 door,2023-02-17 22:15:36.972803,usedcarsni.com/2019-Peugeot-2008-1-2-PureTech-Active-5dr-Start-Stop-297212936?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=295&price_from=0&price_to=0&trans_type=0&user_type=0,,297212936
