title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
MINI One 1.5    D  3dr,10750,,0,,35000 Miles,Manual,0,0,3 door,2023-01-08 19:53:14.041884,usedcarsni.com/2017-MINI-One-1-5-D-3dr-290835224?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Caddy Maxi 2.0  TDI  BlueMotion  Tech  102PS  Startline  Van,10750,,86600,Manual,Diesel,Van,2.0,0,Dungannon,2023-01-08 19:53:14.043883,usedcarsni.com/2018-Volkswagen-Caddy-Maxi-2-0-TDI-BlueMotion-Tech-102PS-Startline-Van-298085824?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf TSI  GTI  ADIDAS  EDITION,10750,,66000,DSG,Petrol,Hatchback,2.0,5.0,Bangor,2023-01-08 19:53:14.045384,usedcarsni.com/2011-Volkswagen-Golf-TSI-GTI-ADIDAS-EDITION-302231910?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C3 1.2  PureTech  82  Flair  5dr,10750,,0,,43713 Miles,Manual,0,0,5 door,2023-01-08 19:53:14.048883,usedcarsni.com/2019-Citroen-C3-1-2-PureTech-82-Flair-5dr-303851209?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Juke 1.6  [112]  Bose  Personal  Edition  5dr,10750,,0,,51623 Miles,Manual,0,0,5 door,2023-01-08 19:53:14.050384,usedcarsni.com/2019-Nissan-Juke-1-6-112-Bose-Personal-Edition-5dr-309136387?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Land Rover Freelander 2.2  SD4  HSE  5dr  Auto,10750,,0,,96000 Miles,Tiptronic Automatic,0,0,5 door,2023-01-08 19:53:14.052385,usedcarsni.com/2012-Land-Rover-Freelander-2-2-SD4-HSE-5dr-Auto-310554847?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 1 Series 116d  M  Sport  3dr,10750,,52100,Manual,Diesel,Hatchback,2.0,3.0,Aughnacloy,2023-01-08 19:53:14.054385,usedcarsni.com/2014-BMW-1-Series-116d-M-Sport-3dr-310646899?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi Q3 2.0  TDI  Quattro  S  Line  5dr,10750,,0,,98043 Miles,Manual,0,0,5 door,2023-01-08 19:53:14.056384,usedcarsni.com/2013-Audi-Q3-2-0-TDI-Quattro-S-Line-5dr-311063464?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Infiniti Q30 2.2d  Premium  5dr  DCT,10750,,78241,Semi Automatic,DIESEL,Hatchback,2.1,5.0,Garvagh,2023-01-08 19:53:14.058384,usedcarsni.com/2016-Infiniti-Q30-2-2d-Premium-5dr-DCT-312896727?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Qashqai 1.5  dCi  Acenta  Premium  5dr,10750,,51027,Manual,Diesel,Sport utility vehicle,1.5,5.0,Stewartstown,2023-01-08 19:53:14.059884,usedcarsni.com/2014-Nissan-Qashqai-1-5-dCi-Acenta-Premium-5dr-297484730?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai Tucson 1.7  CRDi  Blue  Drive  SE  5dr  2WD,10750,,63000,Manual,Diesel,Sport utility vehicle,1.7,5.0,Antrim,2023-01-08 19:53:14.063384,usedcarsni.com/2016-Hyundai-Tucson-1-7-CRDi-Blue-Drive-SE-5dr-2WD-297728127?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Mitsubishi L200 Double  Cab  DI-D  Trojan  4WD  175Bhp,10750,,117647,Manual,Diesel,Pickup,2.5,0,Portadown,2023-01-08 19:53:14.065384,usedcarsni.com/2015-Mitsubishi-L200-Double-Cab-DI-D-Trojan-4WD-175Bhp-300141987?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A3 1.6  TDI  SE  Technik  3dr,10750,,68000,Manual,Diesel,Hatchback,1.6,3.0,Coleraine,2023-01-08 19:53:14.066884,usedcarsni.com/2016-Audi-A3-1-6-TDI-SE-Technik-3dr-308517116?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Dacia Duster 1.6  SCe  Comfort  5dr,10785,,0,,37182 Miles,Manual,0,0,5 door,2023-01-08 19:53:14.068883,usedcarsni.com/2018-Dacia-Duster-1-6-SCe-Comfort-5dr-308549166?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Soul 1.6  CRDi  2  5dr,10790,,0,,76760 Miles,Manual,0,0,5 door,2023-01-08 19:53:14.070384,usedcarsni.com/2018-Kia-Soul-1-6-CRDi-2-5dr-310647412?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=283&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf Highline,10799,,0,,107000 Miles,,0,0,Diesel,2023-01-08 19:53:15.191890,usedcarsni.com/2014-Volkswagen-Golf-Highline-311931543?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Crossland X 1.2T  Ecotec  [110]  Tech  Line  Nav  5Dr  [6  Spd]  [S/S],10799,,0,,33343 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.194890,usedcarsni.com/2019-Vauxhall-Crossland-X-1-2T-Ecotec-110-Tech-Line-Nav-5Dr-6-Spd-S-S-312333070?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.0  Ecoboost  Zetec  5Dr,10799,,0,,27500 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.196889,usedcarsni.com/2019-Ford-Fiesta-1-0-Ecoboost-Zetec-5Dr-312618879?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.0D  Business  Edition  4dr,10800,,83000,Manual,Diesel,Saloon,2.0,4.0,Castlederg,2023-01-08 19:53:15.198390,usedcarsni.com/2017-Toyota-Avensis-2-0D-Business-Edition-4dr-310479127?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 3 Series 320d  EfficientDynamics  Business  5dr  Step  Auto,10800,,97177,Semi-Automatic,Diesel,Estate,2.0,5.0,Richhill,2023-01-08 19:53:15.200390,usedcarsni.com/2015-BMW-3-Series-320d-EfficientDynamics-Business-5dr-Step-Auto-311881855?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar XF 3.0d  V6  S  Premium  Luxury  4dr  Auto,10815,,76500,Automatic,Diesel,Saloon,3.0,4.0,Belfast,2023-01-08 19:53:15.202390,usedcarsni.com/2012-Jaguar-XF-3-0d-V6-S-Premium-Luxury-4dr-Auto-300164653?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf 2.0  TDI  GTD  5dr,10850,,99000,Manual,Diesel,Hatchback,2.0,5.0,Dungannon,2023-01-08 19:53:15.204390,usedcarsni.com/2014-Volkswagen-Golf-2-0-TDI-GTD-5dr-309682374?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Octavia 2.0  TDI  CR  vRS  5dr,10850,,108000,Manual,Diesel,Saloon,2.0,5.0,Limavady,2023-01-08 19:53:15.205890,usedcarsni.com/2016-Skoda-Octavia-2-0-TDI-CR-vRS-5dr-296722033?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Astra 1.6  CDTi  16V  ecoTEC  Tech  Line  Nav  5dr,10850,,35000,Manual 6 speed,Diesel,Hatchback,1.6,5.0,Newtownabbey,2023-01-08 19:53:15.208889,usedcarsni.com/2019-Vauxhall-Astra-1-6-CDTi-16V-ecoTEC-Tech-Line-Nav-5dr-312858937?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C3 1.5  BlueHDi  100  Flair  5dr,10850,,0,,55195 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.210889,usedcarsni.com/2019-Citroen-C3-1-5-BlueHDi-100-Flair-5dr-310646104?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Polo 1.2  TSI  Match  5dr,10850,,0,,32136 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.212889,usedcarsni.com/2016-Volkswagen-Polo-1-2-TSI-Match-5dr-312042754?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Tiguan 2.0  TDi  BlueMotion  Tech  Match  177  5dr  DSG,10850,,88000,Automatic,Diesel,Sport utility vehicle,2.0,5.0,Magherafelt,2023-01-08 19:53:15.214889,usedcarsni.com/2014-Volkswagen-Tiguan-2-0-TDi-BlueMotion-Tech-Match-177-5dr-DSG-305892804?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Mokka X 1.6i  Elite  5dr,10888,,0,,23909 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.216889,usedcarsni.com/2017-Vauxhall-Mokka-X-1-6i-Elite-5dr-305182706?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda CR-V 2.2  i-DTEC  Black  Edition  5dr,10890,,0,,92000 Miles,Manual 6 speed,0,0,5 door,2023-01-08 19:53:15.218889,usedcarsni.com/2015-Honda-CR-V-2-2-i-DTEC-Black-Edition-5dr-306701627?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Sportage 1.7  CRDi  ISG  2  5dr,10890,,0,,116210 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.220890,usedcarsni.com/2018-Kia-Sportage-1-7-CRDi-ISG-2-5dr-310252658?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Sportage 2.0  CRDi  KX-3  5dr,10890,,0,,42467 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.224392,usedcarsni.com/2015-Kia-Sportage-2-0-CRDi-KX-3-5dr-311605545?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Vitara 1.6  DDiS  SZ-T  5dr,10890,,48000,Manual,Diesel,Sport utility vehicle,1.6,5.0,Limavady,2023-01-08 19:53:15.226890,usedcarsni.com/2017-Suzuki-Vitara-1-6-DDiS-SZ-T-5dr-308559914?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Sportage 2.0  CRDi  KX-4  5dr,10895,,0,,74542 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.228889,usedcarsni.com/2015-Kia-Sportage-2-0-CRDi-KX-4-5dr-310624338?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A4 2.0  TDI  143  Black  Edition  4dr,10895,,85583,Manual,Diesel,Saloon,2.0,4.0,Ballymoney,2023-01-08 19:53:15.230889,usedcarsni.com/2013-Audi-A4-2-0-TDI-143-Black-Edition-4dr-311790705?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Jazz 1.3  EX  5dr,10895,,0,,24585 Miles,Manual,0,0,5 door,2023-01-08 19:53:15.232890,usedcarsni.com/2017-Honda-Jazz-1-3-EX-5dr-305280858?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=285&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Megane 1.2  TCE  Dynamique  Nav  5dr,10950,,0,Manual,Petrol,Hatchback,1.2,5.0,Glengormley,2023-01-08 19:53:16.472208,usedcarsni.com/2017-Renault-Megane-1-2-TCE-Dynamique-Nav-5dr-309234696?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Ateca 1.6  TDI  Ecomotive  SE  Technology  5dr,10950,,87000,Manual,Diesel,Sport utility vehicle,1.6,5.0,Coleraine,2023-01-08 19:53:16.473706,usedcarsni.com/2017-Seat-Ateca-1-6-TDI-Ecomotive-SE-Technology-5dr-302688190?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Alhambra 2.0  TDI  CR  Ecomotive  SE  5dr,10950,,110000,Manual,Diesel,MPV,2.0,5.0,Strabane,2023-01-08 19:53:16.475707,usedcarsni.com/2015-Seat-Alhambra-2-0-TDI-CR-Ecomotive-SE-5dr-307431437?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Leon 1.4  EcoTSI  150  FR  Technology  5dr,10950,,84000,Manual,Petrol,Hatchback,1.4,5.0,Larne,2023-01-08 19:53:16.477710,usedcarsni.com/2017-Seat-Leon-1-4-EcoTSI-150-FR-Technology-5dr-293859818?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Qashqai 1.5  dCi  Acenta  [Smart  Vision  Pack]  5dr,10950,,0,,40000 Miles,Manual 6 speed,0,0,5 door,2023-01-08 19:53:16.479707,usedcarsni.com/2016-Nissan-Qashqai-1-5-dCi-Acenta-Smart-Vision-Pack-5dr-308213646?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A3 1.6  TDI  110  SE  Technik  5dr,10950,,68724,Manual,Diesel,Hatchback,1.6,5.0,Castledawson,2023-01-08 19:53:16.481207,usedcarsni.com/2016-Audi-A3-1-6-TDI-110-SE-Technik-5dr-310651133?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota RAV4 2.0  D-4D  Icon  5dr,10950,,86000,Manual,Diesel,Sport utility vehicle,2.0,5.0,Newry,2023-01-08 19:53:16.482708,usedcarsni.com/2015-Toyota-RAV4-2-0-D-4D-Icon-5dr-311044214?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Clio 0.9  TCE  90  GT  Line  NAV    5dr,10950,,0,,29916 Miles,Manual,0,0,5 door,2023-01-08 19:53:16.485207,usedcarsni.com/2019-Renault-Clio-0-9-TCE-90-GT-Line-NAV-5dr-311223114?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Venga 1.6  3  5dr  Auto  [6],10950,,49990,Automatic,Petrol,Hatchback,1.6,5.0,"Gilford, craigavon",2023-01-08 19:53:16.486707,usedcarsni.com/2019-Kia-Venga-1-6-3-5dr-Auto-6-312313843?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A3 1.6  TDI  S  Line  5dr,10950,,92000,Manual,Diesel,Hatchback,1.6,5.0,County antrim,2023-01-08 19:53:16.489206,usedcarsni.com/2014-Audi-A3-1-6-TDI-S-Line-5dr-312990842?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai Tucson 1.7  CRDi  Blue  Drive  Premium  5dr  2WD,10950,,88231,Manual,Diesel,Sport utility vehicle,1.7,5.0,Newry,2023-01-08 19:53:16.490707,usedcarsni.com/2016-Hyundai-Tucson-1-7-CRDi-Blue-Drive-Premium-5dr-2WD-313079799?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
MINI Countryman 1.6  Cooper  D  5dr,10950,,56959,Manual,Diesel,Hatchback,1.6,5.0,Castledawson,2023-01-08 19:53:16.492206,usedcarsni.com/2016-MINI-Countryman-1-6-Cooper-D-5dr-313115418?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai i30 1.6  CRDi  SE  Nav  5dr,10950,,0,,60000 Miles,Manual,0,0,5 door,2023-01-08 19:53:16.501706,usedcarsni.com/2018-Hyundai-i30-1-6-CRDi-SE-Nav-5dr-313187664?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A6 2.0  TDI  Ultra  S  Line  4dr,10950,,99000,Manual,Diesel,Saloon,2.0,4.0,Newry,2023-01-08 19:53:16.504706,usedcarsni.com/2014-Audi-A6-2-0-TDI-Ultra-S-Line-4dr-305830007?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.1  Zetec  5dr,10950,,34460,Manual,Petrol,Hatchback,1.1,5.0,Armagh,2023-01-08 19:53:16.506207,usedcarsni.com/2019-Ford-Fiesta-1-1-Zetec-5dr-306489709?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A4 2.0  TDI  Ultra  SE  4dr  S  Tronic,10950,,95000,Manual,Diesel,Saloon,2.0,4.0,Newry,2023-01-08 19:53:16.507706,usedcarsni.com/2016-Audi-A4-2-0-TDI-Ultra-SE-4dr-S-Tronic-310066064?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Octavia 2.0  TDI  CR  184  Scout  4x4  5dr  DSG,10950,,116000,Semi-Automatic,Diesel,Estate,2.0,5.0,Irvinestown,2023-01-08 19:53:16.509206,usedcarsni.com/2016-Skoda-Octavia-2-0-TDI-CR-184-Scout-4x4-5dr-DSG-291508335?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford EcoSport 1.5  TDCi  95  Titanium  5dr  [17in],10950,,0,,24000 Miles,Manual,0,0,5 door,2023-01-08 19:53:16.510706,usedcarsni.com/2017-Ford-EcoSport-1-5-TDCi-95-Titanium-5dr-17in-303217429?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes SL   350  2dr  Tip  Auto,10950,,59333,Semi-Automatic,Petrol,Convertible,3.7,2.0,Belfast,2023-01-08 19:53:16.512207,usedcarsni.com/2006-Mercedes-SL-350-2dr-Tip-Auto-300049778?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.5  TDCi  120  Titanium  5dr,10950,,71501,Manual,Diesel,Hatchback,1.5,5.0,Belfast,2023-01-08 19:53:16.513706,usedcarsni.com/2018-Ford-Focus-1-5-TDCi-120-Titanium-5dr-309959581?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=287&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf 1.6  TDI  S  5dr,10950,,90000,Manual,Diesel,Hatchback,1.6,5.0,Newry,2023-01-08 19:53:17.739218,usedcarsni.com/2017-Volkswagen-Golf-1-6-TDI-S-5dr-309388482?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A3 1.6  TDI  Ultra  110  SE  5dr,10950,,55000,Manual,Diesel,Hatchback,1.6,5.0,Dromore,2023-01-08 19:53:17.740717,usedcarsni.com/2016-Audi-A3-1-6-TDI-Ultra-110-SE-5dr-304768810?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A3 2.0  TDI  Sport  3dr  [Nav],10950,,52000,Manual,Diesel,Hatchback,2.0,3.0,Dromore,2023-01-08 19:53:17.742219,usedcarsni.com/2016-Audi-A3-2-0-TDI-Sport-3dr-Nav-313075640?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford EcoSport 1.5  TDCi  95  Zetec  5dr,10950,,0,,30847 Miles,Manual,0,0,5 door,2023-01-08 19:53:17.744217,usedcarsni.com/2018-Ford-EcoSport-1-5-TDCi-95-Zetec-5dr-285932586?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 1 Series 116d  Sport  3dr,10950,,0,,58000 Miles,Manual,0,0,3 door,2023-01-08 19:53:17.745716,usedcarsni.com/2015-BMW-1-Series-116d-Sport-3dr-294852639?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.1  Zetec  5dr,10950,,0,,40000 Miles,Manual,0,0,5 door,2023-01-08 19:53:17.747216,usedcarsni.com/2018-Ford-Fiesta-1-1-Zetec-5dr-297283706?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Fabia 1.0  MPI  75  Colour  Edition  5dr,10950,,28491,Manual,Petrol,Hatchback,1.0,5.0,Enniskillen,2023-01-08 19:53:17.749218,usedcarsni.com/2019-Skoda-Fabia-1-0-MPI-75-Colour-Edition-5dr-297557123?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=289&price_from=0&price_to=0&trans_type=0&user_type=0,
